D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_082.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_082.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_082.jpg,0,0,0,16.15542
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_159.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_159.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_159.jpg,0,0,0,16.03372
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_232.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_232.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_232.jpg,0,0,0,15.41232
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_306.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_306.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_306.jpg,0,0,0,15.29026
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_378.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_378.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_378.jpg,0,0,0,15.72219
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_453.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_453.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_453.jpg,0,0,0,15.59863
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_521.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_521.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_521.jpg,0,0,0,15.47592
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_589.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_589.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_589.jpg,0,0,0,14.86625
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_659.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_659.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_659.jpg,0,0,0,14.74694
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_730.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_730.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_730.jpg,0,0,0,15.17281
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_800.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_800.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_800.jpg,0,0,0,15.0531
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_873.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_873.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_873.jpg,0,0,0,14.45264
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_26_945.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_26_945.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_26_945.jpg,0,0,0,14.33656
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_021.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_021.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_021.jpg,0,0,0,14.2218
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_093.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_093.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_093.jpg,0,0,0,14.64247
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_164.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_164.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_164.jpg,0,0,0,14.52909
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_237.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_237.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_237.jpg,0,0,0,13.91277
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_310.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_310.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_310.jpg,0,0,0,13.74345
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_382.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_382.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_382.jpg,0,0,0,13.74236
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_458.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_458.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_458.jpg,0,0,0,14.10445
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_530.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_530.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_530.jpg,0,0,0,13.98834
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_604.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_604.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_604.jpg,0,0,0,13.88132
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_673.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_673.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_673.jpg,0,0,0,13.19746
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_748.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_748.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_748.jpg,0,0,0,13.08607
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_822.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_822.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_822.jpg,0,0,0,12.97606
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_893.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_893.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_893.jpg,0,0,0,13.45569
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_27_964.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_27_964.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_27_964.jpg,0,0,0,13.34645
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_038.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_038.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_038.jpg,0,0,0,12.70499
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_112.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_112.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_112.jpg,0,0,0,12.59813
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_188.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_188.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_188.jpg,0,0,0,12.49216
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_264.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_264.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_264.jpg,-0.05263158,0,0,12.3863
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_337.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_337.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_337.jpg,-0.05263158,0,0,12.86291
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_404.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_404.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_404.jpg,-0.06766918,0,0,12.75754
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_479.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_479.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_479.jpg,-0.06766918,0,0,12.65239
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_555.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_555.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_555.jpg,-0.06766918,0,0,12.02147
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_629.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_629.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_629.jpg,-0.1278196,0,0,11.91814
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_705.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_705.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_705.jpg,-0.1879699,0,0,11.81157
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_776.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_776.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_776.jpg,-0.1879699,0,0,12.27757
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_846.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_846.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_846.jpg,-0.1879699,0,0,12.17379
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_919.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_919.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_919.jpg,-0.1804511,0,0,12.07519
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_28_991.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_28_991.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_28_991.jpg,-0.1729323,0,0,11.45609
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_068.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_068.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_068.jpg,-0.1654135,0,0,11.36624
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_140.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_140.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_140.jpg,-0.1428571,0,0,11.27948
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_208.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_208.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_208.jpg,-0.1278196,0,0,11.74999
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_276.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_276.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_276.jpg,-0.112782,0,0,11.56115
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_345.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_345.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_345.jpg,-0.09774436,0,0,11.58149
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_415.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_415.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_415.jpg,-0.07518797,0,0,11.37006
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_488.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_488.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_488.jpg,-0.01503759,0,0,11.25512
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_560.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_560.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_560.jpg,0.01503759,0,0,11.16996
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_630.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_630.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_630.jpg,0.04511278,0,0,11.1015
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_706.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_706.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_706.jpg,0.09774436,0,0,11.0087
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_775.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_775.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_775.jpg,0.09774436,0,0,10.94095
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_844.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_844.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_844.jpg,0.09774436,0,0,10.85235
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_911.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_911.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_911.jpg,0.09774436,0,0,10.78658
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_29_977.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_29_977.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_29_977.jpg,0.09774436,0,0,10.72115
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_30_045.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_30_045.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_30_045.jpg,0.09774436,0,0,10.63445
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_30_112.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_30_112.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_30_112.jpg,0.09774436,0,0,10.56984
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_30_188.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_30_188.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_30_188.jpg,0.09774436,0,0,10.48422
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_30_255.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_30_255.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_30_255.jpg,0.09774436,0,0,10.42035
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_30_329.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_30_329.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_30_329.jpg,0.09774436,0,0,10.33575
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_30_404.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_30_404.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_30_404.jpg,0.09022556,0,0,10.25185
D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\center_2022_03_17_18_16_30_472.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\left_2022_03_17_18_16_30_472.jpg,D:\Work\Graduation Project 2\term 1\beta_simulator_windows\Data\IMG\right_2022_03_17_18_16_30_472.jpg,0.07518797,0,0,10.1896
